Carrera_Target,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25
Mecanica,4,2,1,4,2,5,3,1,5,2,1,2,3,3,3,3,3,5,1,2,1,3,2,1,b
Mecanica,2,3,1,4,1,3,4,4,1,2,1,4,5,1,5,2,1,5,4,4,2,5,3,1,a
Mecanica,1,3,1,5,3,3,4,2,3,1,1,2,4,3,5,2,3,4,4,1,2,4,1,1,b
Mecanica,2,2,1,4,1,1,2,1,1,1,3,3,2,2,4,2,3,4,1,5,3,4,1,2,c
Mecanica,3,2,3,4,3,3,4,3,1,3,2,5,1,2,5,1,3,5,2,2,3,4,5,1,a
Mecanica,2,3,1,4,1,1,5,4,3,1,4,3,2,1,4,2,3,4,3,3,3,5,2,1,a
Mecanica,2,4,2,4,3,3,4,2,1,3,2,2,3,3,5,4,3,5,3,3,5,4,4,2,c
Mecanica,1,1,3,5,1,3,5,3,3,2,3,4,1,4,4,1,2,4,2,3,1,5,1,2,a
Mecanica,1,5,4,5,1,2,5,5,3,1,1,1,4,3,5,1,2,3,3,1,1,5,1,3,b
Mecanica,1,2,2,4,3,5,4,1,5,2,1,1,3,1,5,2,2,5,2,5,2,4,3,2,a
Mecanica,4,4,1,3,1,2,5,3,3,3,1,1,2,1,2,1,1,5,4,1,4,5,2,2,a
Mecanica,3,2,1,5,2,1,5,2,3,4,1,1,2,2,3,1,1,4,2,1,1,5,1,2,c
Mecanica,3,1,3,5,3,1,4,3,3,4,1,1,1,4,4,3,2,4,5,3,1,3,1,1,b
Mecanica,2,2,5,3,2,1,1,1,2,3,4,4,3,2,5,1,2,5,2,2,1,4,3,1,b
Mecanica,4,4,2,4,1,3,1,1,3,5,2,3,1,5,4,1,2,5,2,1,4,5,2,2,a
Mecanica,1,1,1,4,1,1,5,2,1,3,4,2,3,1,5,2,3,4,3,2,5,5,3,2,c
Mecanica,5,3,1,2,1,5,4,2,4,2,3,1,2,1,5,3,3,5,5,4,3,4,2,2,b
Mecanica,1,2,1,5,2,3,3,2,1,2,1,3,3,3,5,4,3,5,3,2,1,5,5,4,a
Mecanica,2,3,3,3,2,3,5,1,1,2,1,2,3,1,4,2,1,5,4,1,4,5,3,1,b
Mecanica,3,2,3,5,1,3,4,4,1,1,2,1,2,3,5,3,3,5,3,4,1,5,1,1,c
Mecanica,1,3,3,4,3,2,5,2,5,3,2,3,2,4,5,3,1,5,1,3,2,5,3,1,c
Mecanica,1,4,5,4,4,2,4,2,4,1,1,3,1,4,5,2,2,4,1,3,1,5,1,3,b
Mecanica,1,1,1,4,3,4,4,1,5,1,1,1,1,1,3,3,2,4,3,2,4,5,3,3,a
Mecanica,1,2,4,5,4,3,5,5,2,1,1,3,5,5,5,2,3,4,2,1,1,4,3,2,c
Mecanica,1,1,3,4,3,2,4,2,3,5,1,2,3,2,5,2,1,4,2,5,3,4,1,3,a
Mecanica,2,1,3,5,1,3,3,1,1,2,3,1,2,3,5,1,3,5,1,2,4,5,1,1,b
Mecanica,2,5,4,3,4,2,4,3,3,3,1,2,3,3,1,2,3,4,4,1,1,4,3,1,c
Mecanica,4,2,2,4,1,1,2,2,3,2,3,2,3,1,5,4,3,4,1,2,1,5,3,4,c
Mecanica,3,1,2,4,5,1,4,3,2,1,5,1,1,3,5,4,4,5,1,2,3,4,1,1,c
Mecanica,1,2,1,3,3,3,4,1,1,5,3,1,1,3,4,3,2,3,1,4,2,5,2,2,a
Mecanica,1,3,4,4,4,2,5,2,1,3,3,2,1,1,5,1,1,1,2,3,1,2,2,1,a
Mecanica,5,1,3,4,4,1,2,2,3,1,2,2,3,1,5,3,1,5,3,2,1,4,2,1,c
Mecanica,4,3,3,3,5,2,3,5,1,1,1,3,3,3,3,2,2,5,3,1,2,5,2,3,c
Mecanica,1,2,1,5,4,3,4,5,2,3,1,2,1,3,3,3,3,3,2,2,2,5,4,3,c
Mecanica,1,2,3,2,2,4,4,2,3,3,3,2,3,5,5,2,4,4,2,2,3,4,2,2,c
Mecanica,1,2,1,4,2,3,4,2,5,1,2,2,1,1,4,2,2,4,1,3,3,5,3,1,c
Mecanica,3,4,3,5,1,3,5,4,3,3,3,4,1,1,5,3,1,3,2,3,2,5,2,2,b
Mecanica,2,2,1,4,1,3,4,1,2,1,1,3,3,2,2,1,5,4,1,5,1,5,3,4,c
Mecanica,1,1,2,5,5,1,3,1,1,3,2,2,3,2,5,3,4,4,2,2,1,4,3,3,a
Mecanica,2,3,1,4,3,1,3,2,1,3,5,5,2,4,5,2,2,3,3,1,4,4,3,4,b
Mecanica,1,1,3,4,1,1,5,1,2,3,3,2,4,2,4,5,4,4,3,2,4,4,3,2,c
Mecanica,3,1,1,4,1,3,4,1,4,3,2,4,2,2,5,2,3,3,5,1,1,4,1,3,c
Mecanica,1,2,1,5,5,1,3,1,3,1,2,5,1,4,5,5,2,4,2,3,1,3,1,2,c
Mecanica,1,2,2,4,3,1,5,3,1,3,1,2,3,3,4,3,5,4,1,4,1,3,1,1,b
Mecanica,2,1,4,4,3,3,4,2,1,1,4,3,1,2,4,2,3,4,3,3,2,4,2,5,c
Mecanica,3,2,1,5,2,5,3,3,2,2,2,2,4,3,3,3,1,4,2,4,1,5,1,1,b
Mecanica,2,3,3,2,2,3,4,3,1,1,5,3,3,4,3,1,1,5,5,2,1,4,2,1,c
Mecanica,1,2,1,4,2,3,2,1,1,3,4,1,4,5,5,3,1,4,3,3,4,5,2,1,c
Mecanica,2,3,3,3,2,1,4,3,1,2,2,1,1,3,4,2,3,1,1,2,2,5,4,1,b
Mecanica,3,4,1,4,4,1,5,4,2,5,3,2,2,2,5,1,1,4,3,2,4,4,4,3,a
Mecanica,2,1,1,3,2,2,3,3,3,1,1,4,1,2,5,3,3,5,3,2,5,5,3,3,b
Mecanica,1,3,2,5,3,2,2,1,1,4,2,2,2,1,5,1,1,5,1,1,3,4,4,2,a
Mecanica,1,2,1,5,1,2,4,3,2,2,2,2,3,2,5,3,5,4,1,4,3,4,2,1,c
Mecanica,2,2,5,3,3,1,4,5,3,3,1,1,5,2,1,1,3,5,3,2,1,5,1,2,c
Mecanica,1,3,2,4,1,2,4,2,1,2,3,2,2,3,3,1,3,5,1,1,2,3,3,3,a
Mecanica,2,2,3,2,2,3,2,4,4,2,3,1,1,1,5,2,4,4,2,3,2,4,2,3,b
Mecanica,1,3,2,4,1,3,2,1,3,3,5,5,2,1,3,1,3,4,1,2,3,3,3,2,a
Mecanica,2,2,5,5,1,2,4,2,2,2,1,3,2,1,4,1,3,5,2,2,3,5,1,3,a
Mecanica,2,2,3,3,1,3,3,1,2,1,2,1,5,3,5,2,1,4,4,1,3,4,2,2,b
Mecanica,4,1,3,5,3,1,4,2,1,5,3,2,1,4,4,2,2,4,2,5,1,2,1,1,c
Mecanica,1,1,1,5,2,1,5,1,1,3,2,2,2,4,5,1,1,4,3,2,1,4,1,2,b
Mecanica,2,4,3,5,2,2,4,5,2,1,3,3,2,5,5,3,1,4,2,3,3,5,1,3,a
Mecanica,5,1,1,3,1,1,2,3,1,3,1,2,2,2,4,1,2,5,5,3,3,3,4,2,c
Mecanica,2,4,1,4,1,1,3,3,2,2,2,1,2,1,4,1,4,4,2,2,2,5,2,2,b
Mecanica,1,1,2,5,1,4,5,3,3,4,1,2,1,3,4,3,2,5,1,2,2,4,2,3,c
Mecanica,5,2,1,4,2,2,5,4,1,4,3,2,2,3,5,1,1,4,3,3,1,5,2,3,b
Mecanica,2,1,4,4,2,3,4,2,5,1,2,3,4,3,4,2,1,4,2,3,3,5,2,2,a
Mecanica,3,2,3,5,2,1,5,2,1,5,3,1,3,1,3,2,2,4,4,4,1,5,1,3,a
Mecanica,3,2,4,4,1,3,3,1,3,2,1,5,2,2,4,1,1,5,2,3,3,4,2,3,b
Mecanica,1,1,5,3,1,3,4,3,2,2,2,4,3,3,5,1,1,5,1,1,2,4,1,1,b
Mecanica,3,3,2,5,1,3,4,2,3,4,5,1,3,3,5,3,2,4,4,1,3,5,1,3,a
Mecanica,4,4,3,3,4,4,5,3,1,4,1,1,2,4,4,1,3,4,1,4,2,5,1,3,c
Mecanica,4,3,5,3,4,3,4,1,3,1,5,1,4,3,5,2,1,4,5,3,1,4,5,1,b
Mecanica,2,2,3,3,4,2,4,3,3,2,3,1,3,2,5,4,2,5,3,4,1,5,1,1,a
Mecanica,1,1,1,3,3,1,4,3,2,4,2,2,3,2,4,1,2,5,5,1,2,5,2,1,c
Mecanica,1,3,1,4,2,1,4,2,1,3,1,3,1,1,5,1,2,5,2,3,1,5,2,3,c
Mecanica,2,3,4,5,3,2,4,1,2,1,1,2,3,2,3,2,2,3,1,3,5,4,2,2,c
Mecanica,2,3,4,5,2,1,4,3,3,4,2,1,2,3,5,2,1,5,4,3,4,3,1,1,a
Mecanica,1,2,1,4,1,2,4,3,1,1,1,3,3,3,4,1,4,4,1,1,3,4,3,3,a
Mecanica,2,2,2,4,1,2,5,3,2,4,2,3,5,2,5,4,2,1,2,1,1,5,2,3,c
Mecanica,1,3,3,5,1,2,4,2,1,1,2,5,2,3,5,3,3,4,1,2,2,3,1,1,b
Mecanica,3,2,2,4,3,3,4,2,3,2,2,2,1,5,5,2,1,4,2,1,2,4,1,2,c
Mecanica,4,2,1,4,2,5,3,1,1,2,2,2,3,1,5,2,2,4,1,1,1,5,4,5,c
Mecanica,3,2,2,4,1,1,4,2,3,2,3,1,1,3,2,1,3,4,4,2,3,4,1,5,c
Mecanica,1,2,3,4,5,3,4,4,3,1,2,4,1,2,4,1,2,5,4,3,5,4,2,2,c
Mecanica,1,1,2,5,3,2,4,1,3,1,2,3,4,4,3,1,1,3,1,2,1,4,2,1,c
Mecanica,3,5,1,4,3,2,4,1,3,1,1,1,5,3,5,2,3,4,2,2,3,3,1,3,a
Mecanica,3,1,3,4,1,1,4,1,2,4,3,1,2,2,4,3,2,5,1,3,2,5,3,2,c
Mecanica,2,1,1,4,3,2,5,2,1,3,1,3,1,2,4,2,1,4,3,1,3,5,1,2,c
Mecanica,2,4,2,5,2,1,4,2,2,3,3,3,4,1,4,4,3,4,3,3,1,4,2,2,b
Mecanica,4,1,3,5,3,3,5,2,2,2,3,2,1,1,5,3,3,4,2,3,2,5,1,1,a
Mecanica,1,5,3,4,3,2,5,3,3,4,2,3,1,5,3,3,3,5,1,1,4,4,2,1,c
Mecanica,1,3,4,2,2,2,4,1,1,3,1,1,3,1,5,1,4,5,1,1,1,5,3,2,b
Mecanica,4,3,1,3,1,3,4,1,2,1,4,2,2,4,3,4,2,4,1,3,2,5,2,3,c
Mecanica,1,3,4,5,5,4,5,1,2,2,1,2,2,2,4,1,1,5,2,2,1,4,2,1,c
Mecanica,1,3,1,3,3,1,4,2,3,4,5,3,1,3,5,2,3,3,3,3,3,5,2,3,c
Mecanica,5,2,1,4,4,2,4,4,2,2,3,1,1,1,4,3,3,4,1,1,1,5,1,2,b
Mecanica,2,1,5,5,2,4,4,3,3,1,2,3,3,1,3,1,3,4,5,3,3,5,3,2,c
Mecanica,3,2,1,4,3,2,4,5,2,2,5,1,1,3,4,1,2,3,1,1,3,3,1,2,a
Mecanica,4,3,2,5,3,2,5,3,3,5,1,3,3,1,3,2,1,5,1,2,1,4,2,2,c
Mecanica,2,4,1,5,2,2,5,2,1,3,4,4,1,2,3,1,2,4,2,3,2,4,3,1,a
Mecanica,2,5,1,3,5,1,5,2,1,2,4,1,3,3,4,3,3,5,2,3,3,5,3,1,b
Mecanica,3,3,2,4,1,1,5,3,2,2,2,2,1,1,5,1,2,5,3,2,1,3,3,1,c
Mecanica,3,3,2,5,1,4,4,2,1,2,1,1,2,2,5,2,1,5,3,4,1,4,1,1,c
Mecanica,1,1,4,4,1,1,4,1,4,1,2,3,3,4,3,1,3,4,2,2,2,4,3,5,b
Mecanica,1,1,1,5,1,1,5,1,2,3,1,1,1,4,3,1,1,4,3,3,1,5,2,3,c
Mecanica,2,1,2,5,4,2,5,1,2,2,2,1,1,1,5,2,2,5,1,4,3,4,1,3,c
Mecanica,2,1,2,5,3,3,4,3,1,2,4,4,1,2,4,1,2,5,3,3,3,5,2,3,b
Mecanica,3,1,2,5,2,3,2,1,1,2,4,2,3,3,5,1,3,5,4,3,2,4,4,2,b
Mecanica,2,3,4,4,2,2,3,2,1,3,1,3,4,4,4,2,2,3,3,2,1,4,4,2,c
Mecanica,1,2,3,3,5,4,4,3,1,1,3,3,4,5,5,2,1,5,3,1,3,4,3,2,c
Mecanica,1,3,2,4,2,1,4,1,5,1,2,2,1,1,4,1,3,5,1,1,2,4,4,2,c
Mecanica,1,2,1,5,3,1,3,1,2,1,2,5,4,1,4,5,1,3,1,3,3,2,4,3,b
Mecanica,2,1,2,4,3,2,5,2,3,2,1,3,4,1,5,1,2,3,1,2,2,5,3,1,b
Mecanica,2,1,2,4,2,2,5,2,2,2,2,3,2,3,1,3,3,5,1,2,2,4,2,3,b
Mecanica,2,2,1,5,3,3,5,4,5,2,1,1,2,2,5,1,2,4,4,1,3,5,1,3,c
Mecanica,1,1,5,4,2,2,4,3,2,1,2,1,1,3,3,1,2,2,4,2,1,5,3,4,b
Mecanica,2,4,1,5,2,2,4,3,1,2,1,3,1,1,4,5,2,4,2,2,2,4,1,1,b
Mecanica,2,5,3,4,2,3,5,2,3,2,2,3,1,5,4,2,1,4,2,1,4,3,1,2,c
Mecanica,1,3,1,3,2,1,5,1,3,3,1,2,1,3,4,3,3,3,2,2,4,5,3,3,b
Mecanica,1,3,3,3,1,3,5,4,3,1,5,2,3,1,5,3,2,4,3,2,1,2,3,1,b
Mecanica,2,2,1,5,3,3,5,1,3,3,2,5,1,3,3,1,5,5,1,3,2,3,1,1,a
Mecanica,1,2,4,5,1,1,4,1,2,2,2,2,1,3,4,4,2,5,4,5,1,5,3,1,c
Mecanica,4,4,2,5,3,3,4,1,4,1,1,2,4,3,3,4,2,5,2,1,1,4,2,3,c
Mecanica,1,1,3,5,1,1,4,2,1,2,1,2,3,2,2,1,3,4,4,4,5,1,3,1,b
Mecanica,2,2,1,3,1,5,4,3,2,2,4,1,2,3,5,5,5,4,1,1,1,3,1,1,b
Mecanica,5,1,2,4,1,2,5,1,1,1,3,3,1,2,3,2,3,4,4,2,4,5,1,3,c
Mecanica,2,1,2,4,2,2,2,2,4,1,2,1,2,3,5,2,1,5,3,1,3,5,2,3,b
Mecanica,3,1,2,3,1,1,4,5,1,1,2,2,1,4,4,3,1,4,2,3,2,5,2,2,b
Mecanica,2,4,1,4,2,3,3,3,1,2,1,3,4,3,4,2,3,3,3,3,2,5,2,3,b
Mecanica,1,3,5,4,5,1,5,3,5,1,3,3,3,2,4,2,3,4,2,3,2,4,2,2,b
Mecanica,3,3,2,4,3,3,5,1,3,2,4,1,3,1,4,2,2,4,1,1,1,5,2,4,c
Mecanica,3,1,5,4,2,5,5,3,3,1,1,1,2,3,5,2,1,5,5,2,1,5,2,2,c
Mecanica,1,3,2,4,3,2,4,1,1,3,2,1,3,1,5,1,3,4,3,3,3,4,1,4,b
Mecanica,2,3,2,4,2,3,5,3,2,2,1,1,1,1,5,1,1,4,2,1,2,5,2,2,c
Mecanica,1,2,3,5,2,2,5,3,4,4,3,1,1,3,4,1,3,3,1,1,3,4,5,4,c
Mecanica,3,1,4,4,2,2,5,4,3,2,3,3,1,1,4,1,2,4,2,1,1,3,5,3,c
Mecanica,1,2,1,5,2,3,4,1,4,4,2,2,3,2,5,2,2,5,1,2,1,4,1,4,b
Mecanica,4,1,4,4,3,2,5,1,2,1,3,2,1,3,4,1,5,4,2,4,3,5,4,4,a
Mecanica,4,1,3,4,2,1,5,3,2,2,4,3,2,1,5,2,3,5,4,4,2,4,3,1,b
Mecanica,1,2,1,4,1,1,5,4,2,5,2,3,1,1,4,4,1,4,4,1,3,5,3,4,b
Mecanica,3,3,2,5,3,4,5,4,2,1,5,2,2,3,5,1,5,3,4,2,2,5,5,1,c
Mecanica,4,5,2,5,2,2,3,3,3,1,1,3,2,3,3,1,1,4,1,2,5,4,2,1,a
Mecanica,2,4,2,4,2,3,5,3,3,2,2,2,1,5,4,1,2,3,2,4,2,3,4,3,b
Mecanica,2,2,3,4,1,3,3,1,2,3,1,3,2,1,4,2,2,5,2,1,1,4,2,3,c
Mecanica,3,1,1,4,4,1,4,3,2,2,1,3,2,4,5,3,3,5,4,1,1,5,3,1,b
Mecanica,3,2,3,4,3,2,4,1,2,2,1,1,3,1,5,2,2,4,2,3,3,2,3,1,a
Mecanica,1,1,2,4,3,1,4,2,2,3,3,2,2,3,5,2,4,5,4,3,4,4,3,3,c
Mecanica,2,1,3,5,2,3,5,3,2,1,1,4,2,2,5,5,3,4,2,2,3,5,1,1,b
Mecanica,2,3,3,5,1,5,5,1,5,1,3,1,2,2,5,2,2,4,1,1,1,5,1,1,b
Mecanica,2,3,2,4,2,3,5,2,2,1,1,2,1,2,5,3,1,5,4,2,1,5,3,2,b
Mecanica,1,3,1,4,1,3,5,1,1,1,3,3,4,3,5,3,2,5,2,2,2,5,2,2,b
Mecanica,4,2,2,5,2,2,5,2,2,2,2,1,5,1,3,2,2,4,5,2,1,4,2,4,c
Mecanica,3,2,2,4,2,3,2,1,5,2,4,1,3,3,5,2,2,4,2,3,1,3,2,5,b
Mecanica,1,3,1,4,3,1,4,1,2,1,3,3,1,2,4,1,1,5,1,1,1,5,1,3,c
Mecanica,1,2,3,5,1,2,5,3,3,1,4,3,2,1,5,3,3,5,2,1,2,4,5,2,c
Mecanica,3,2,2,5,3,3,4,2,1,1,3,1,2,3,3,4,5,5,1,2,3,5,3,3,b
Mecanica,1,1,1,3,3,5,5,1,3,1,4,4,2,3,3,4,2,4,4,3,5,4,1,3,a
Mecanica,2,2,2,3,2,5,4,3,1,3,3,2,2,2,5,3,2,4,2,1,2,5,4,5,b
Mecanica,1,2,3,5,2,2,3,5,1,3,2,4,3,2,4,3,4,5,1,2,1,4,2,3,a
Mecanica,2,3,5,4,3,5,5,4,2,4,2,1,2,2,4,2,4,5,1,2,3,5,2,3,b
Mecanica,2,2,4,5,3,3,5,1,2,2,2,5,1,4,5,5,2,4,2,1,4,3,4,4,a
Mecanica,1,2,1,4,3,4,3,1,3,5,2,2,4,2,3,3,3,3,1,4,4,4,2,1,b
Mecanica,3,5,1,4,2,1,4,2,4,5,3,5,2,1,5,1,4,5,3,3,1,4,1,1,c
Mecanica,2,1,3,5,2,2,2,1,1,1,2,3,1,2,5,2,3,4,1,1,2,4,1,2,c
Mecanica,4,1,3,5,1,3,5,2,4,2,2,1,2,1,3,2,2,4,1,3,5,4,4,2,b
Mecanica,1,5,2,4,2,1,5,3,1,5,2,2,3,4,4,1,3,5,2,2,3,4,1,1,c
Mecanica,2,1,4,5,3,5,5,1,1,2,5,1,2,4,3,3,1,4,2,1,2,3,2,3,c
Mecanica,3,2,3,5,1,3,5,1,1,1,4,3,1,4,2,2,1,4,2,3,3,4,1,1,b
Mecanica,1,2,5,4,1,3,4,1,2,2,3,2,2,1,5,3,1,5,3,3,3,5,2,1,a
Mecanica,1,3,1,4,3,1,5,1,5,3,1,2,3,1,4,1,3,4,3,4,2,4,2,2,c
Mecanica,2,3,4,4,3,4,1,3,4,5,1,3,3,3,5,3,5,4,2,4,1,3,1,3,c
Mecanica,2,3,1,4,1,3,4,1,1,1,5,5,2,2,3,3,2,4,3,1,4,2,4,1,a
Mecanica,1,3,3,4,3,3,4,1,1,1,3,1,2,2,4,2,2,4,4,4,2,5,3,1,c
Mecanica,2,1,4,4,5,3,5,1,3,2,1,2,4,2,3,3,2,4,5,4,2,4,3,2,a
Mecanica,1,4,4,5,1,5,3,1,2,3,1,2,2,3,5,1,2,5,3,2,2,5,3,2,a
Mecanica,1,2,4,5,3,1,3,1,3,5,2,4,3,4,5,1,2,4,2,5,3,5,1,3,b
Mecanica,1,3,4,4,1,1,5,1,2,1,3,1,2,4,5,1,2,4,2,1,2,5,2,2,c
Mecanica,2,4,4,4,3,2,5,5,4,3,3,5,3,4,5,1,2,5,2,1,2,4,1,2,b
Mecanica,2,2,1,5,2,1,4,5,2,4,3,3,1,2,5,1,2,3,3,2,2,5,2,3,b
Mecanica,1,2,1,3,1,1,4,2,1,1,2,4,3,5,4,3,3,4,2,1,3,4,3,1,c
Mecanica,3,1,1,5,3,1,5,2,4,1,3,2,4,3,4,1,2,4,2,1,3,5,2,3,b
Mecanica,4,1,1,3,1,2,4,3,4,2,2,2,2,3,5,4,3,5,2,1,1,4,3,1,c
Mecanica,2,1,3,1,2,4,5,1,1,2,1,1,3,2,4,4,5,3,2,2,4,1,1,1,c
Mecanica,5,5,2,3,1,1,5,2,2,1,3,2,1,1,3,2,2,5,3,2,1,5,5,2,b
Mecanica,5,1,3,4,2,2,5,3,3,5,3,1,2,1,4,5,1,5,2,4,1,3,2,5,c
Mecanica,1,4,2,5,2,1,5,2,2,3,1,1,2,2,3,2,1,5,2,4,3,4,1,2,c
Mecanica,3,3,3,5,3,3,4,3,3,2,1,3,3,3,4,2,3,5,1,2,3,5,2,2,c
Mecanica,1,1,3,5,1,3,4,2,1,2,3,1,2,4,4,1,1,4,3,3,1,5,2,2,a
Industrial,2,4,2,2,1,5,5,2,2,2,1,1,1,5,1,1,3,2,5,1,4,3,3,3,f
Industrial,3,1,2,2,2,4,2,4,3,3,1,1,2,4,1,2,3,2,4,3,4,5,4,4,f
Industrial,1,2,2,4,1,5,3,1,1,5,2,2,1,2,4,1,2,1,1,1,3,3,5,3,f
Industrial,1,4,2,1,4,5,2,2,1,1,2,2,3,3,3,5,2,1,2,2,2,4,1,2,f
Industrial,1,1,2,2,2,3,4,3,1,2,2,1,3,4,2,2,2,2,3,1,3,5,1,4,f
Industrial,4,1,2,1,3,3,4,1,1,1,3,3,1,4,2,2,2,2,5,4,3,5,2,3,e
Industrial,1,2,3,3,2,4,5,2,5,5,1,2,2,5,2,1,2,1,1,3,2,5,2,2,f
Industrial,1,5,4,1,4,4,5,2,5,1,1,1,4,3,2,2,1,2,1,2,2,5,1,2,f
Industrial,2,1,1,3,5,4,5,2,4,1,4,2,1,3,2,1,2,4,2,2,2,5,4,5,f
Industrial,2,2,4,1,1,3,3,2,3,1,5,1,2,4,1,2,2,2,4,1,1,5,2,4,f
Industrial,2,5,1,1,2,1,3,1,4,3,1,3,1,4,5,3,3,4,3,3,5,5,2,1,f
Industrial,2,2,1,2,2,5,4,1,5,2,3,1,5,4,1,2,2,1,2,3,2,4,5,3,c
Industrial,1,3,3,2,1,4,3,4,1,2,3,3,3,4,1,1,2,2,2,5,2,5,2,5,f
Industrial,1,3,1,2,1,4,4,1,3,4,2,3,3,5,2,1,3,2,2,1,4,4,1,3,f
Industrial,1,4,2,3,2,4,4,5,4,1,2,2,2,4,1,2,3,2,2,1,3,5,3,3,f
Industrial,2,2,3,2,5,4,4,1,4,1,1,2,3,3,2,3,1,3,2,5,2,5,3,3,f
Industrial,4,1,1,1,1,5,5,5,3,3,3,3,1,3,3,3,3,2,1,1,1,4,3,2,f
Industrial,1,2,3,1,2,4,4,1,3,2,2,3,1,4,3,2,2,4,2,1,2,5,2,1,e
Industrial,2,1,1,3,1,5,4,3,2,5,2,3,4,5,3,2,5,4,2,2,3,5,1,1,e
Industrial,2,2,1,2,2,5,4,1,1,2,5,2,4,4,2,4,3,2,1,1,4,4,5,1,e
Industrial,1,4,3,1,2,4,5,1,5,2,3,3,2,5,3,5,2,4,2,4,1,5,1,2,e
Industrial,3,1,1,1,2,5,3,2,3,2,4,1,1,5,1,3,3,1,3,2,2,5,4,1,f
Industrial,2,2,1,1,3,4,4,3,3,1,4,1,3,5,1,3,2,2,2,3,1,5,2,3,f
Industrial,1,3,3,3,5,4,2,3,1,2,1,2,4,4,2,2,4,2,3,3,3,5,3,5,f
Industrial,1,1,5,1,2,2,3,4,1,4,3,4,2,4,4,5,1,1,4,3,1,4,2,2,f
Industrial,1,3,1,1,3,5,5,3,3,1,2,1,3,1,2,3,5,3,1,3,2,4,4,3,f
Industrial,2,3,3,2,3,5,2,2,3,1,3,3,5,5,3,1,1,2,4,1,3,5,2,2,e
Industrial,3,1,1,1,2,2,5,2,2,4,2,3,1,4,2,4,1,1,4,3,1,5,5,3,c
Industrial,3,3,1,2,1,4,2,2,1,5,4,1,1,5,1,2,2,1,1,2,2,1,1,1,e
Industrial,3,2,3,1,3,5,5,2,4,3,1,1,5,5,1,1,1,2,1,2,3,3,2,3,e
Industrial,2,3,3,3,4,4,4,3,1,1,1,1,3,4,3,1,3,3,3,2,3,5,1,1,f
Industrial,3,2,4,3,1,5,4,2,3,4,1,3,2,3,2,2,1,1,2,1,3,4,3,2,f
Industrial,5,1,3,2,2,5,5,4,2,3,2,2,4,5,3,2,1,1,3,1,1,4,3,2,f
Industrial,3,2,2,1,3,4,4,4,2,2,1,1,3,5,2,3,1,1,1,2,2,4,2,3,e
Industrial,3,3,2,1,1,4,5,2,1,3,2,2,2,5,1,1,2,2,4,2,3,4,2,3,c
Industrial,2,2,3,2,1,4,3,2,2,2,3,1,1,4,2,2,2,1,1,3,2,2,1,1,e
Industrial,2,4,2,2,4,4,4,4,1,2,1,1,1,2,1,2,5,3,4,1,1,1,3,3,f
Industrial,4,2,1,2,3,4,5,3,3,1,4,2,3,5,3,2,1,5,4,2,1,5,3,2,f
Industrial,1,1,3,3,3,4,1,2,1,2,3,4,3,3,3,1,1,2,1,1,2,4,3,1,e
Industrial,4,2,1,3,4,5,2,2,2,3,3,1,1,5,1,2,2,1,1,2,1,3,3,3,f
Industrial,3,2,1,2,3,5,4,4,3,2,2,1,3,3,1,1,1,5,3,2,1,5,1,3,f
Industrial,1,3,1,5,2,3,3,2,3,4,2,2,3,4,1,3,3,2,4,3,2,4,2,3,f
Industrial,3,1,2,5,3,1,5,2,2,2,5,2,3,3,2,3,5,3,1,2,1,5,3,2,e
Industrial,1,3,2,3,2,2,5,1,3,3,4,4,1,4,5,3,1,2,2,2,1,4,4,1,e
Industrial,2,3,1,2,2,5,2,3,2,5,1,3,3,4,2,2,1,3,2,2,2,5,2,5,f
Industrial,1,1,1,1,3,4,5,2,4,3,1,2,3,2,1,2,2,1,1,3,1,5,4,2,f
Industrial,2,2,4,4,4,3,4,1,2,2,3,3,2,5,2,1,2,3,5,1,3,5,2,5,f
Industrial,1,2,3,1,3,5,5,1,1,4,1,3,2,4,5,3,2,3,4,2,2,3,1,1,e
Industrial,1,1,1,3,2,4,1,3,1,2,3,4,1,1,1,3,2,1,1,3,2,5,1,3,f
Industrial,5,2,4,3,2,4,5,2,3,1,4,1,2,5,3,5,2,3,1,1,4,5,2,1,f
Industrial,1,2,5,3,1,4,5,4,3,1,4,1,4,5,3,1,3,1,3,1,1,4,2,4,f
Industrial,4,1,3,3,2,5,4,3,1,2,3,2,5,5,3,1,2,2,5,2,2,5,1,1,f
Industrial,2,3,1,2,3,3,5,3,4,3,2,5,1,4,2,2,2,3,2,2,1,5,1,3,f
Industrial,3,1,2,1,5,4,4,2,2,5,3,2,1,5,4,3,1,5,3,1,1,4,1,1,e
Industrial,3,3,3,3,1,5,4,3,1,3,2,2,4,5,1,1,5,2,3,2,4,4,1,1,f
Industrial,3,1,1,1,4,5,5,1,1,1,1,2,3,4,1,2,1,2,1,3,1,5,2,2,f
Industrial,1,4,2,3,3,2,5,1,1,1,3,3,1,4,3,3,5,3,2,2,2,5,4,2,f
Industrial,1,3,2,2,1,4,5,5,3,3,1,2,2,4,1,4,1,2,1,2,2,4,2,3,c
Industrial,5,1,2,1,2,5,4,3,1,3,2,4,2,5,2,1,4,5,4,1,3,5,1,5,e
Industrial,1,3,2,3,4,4,4,5,4,3,3,3,2,3,2,2,2,4,3,3,2,4,1,2,f
