P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,Carrera_Target,Satisfaccion
d,d,d,d,e,b,d,d,e,d,d,d,d,d,d,e,d,d,e,d,Contaduría,5
d,d,d,d,d,c,d,d,d,e,e,d,a,d,d,d,d,e,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,c,d,d,c,a,d,d,d,b,d,d,Contaduría,5
e,d,d,d,e,d,d,e,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,5
d,d,b,d,d,d,d,c,e,d,e,d,d,e,d,e,d,d,d,d,Contaduría,4
d,d,d,d,e,d,d,d,d,d,d,d,d,e,d,e,d,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,b,d,Contaduría,5
d,b,b,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,4
d,d,d,d,e,e,e,d,d,d,d,d,d,d,d,d,d,a,d,d,Contaduría,5
d,e,d,e,d,d,d,d,a,d,a,d,d,d,d,b,d,e,b,d,Contaduría,5
d,d,d,d,d,d,d,d,e,d,e,d,d,a,d,d,d,d,d,d,Contaduría,4
d,e,d,d,d,e,d,d,d,d,d,d,d,d,d,d,d,e,d,d,Contaduría,5
d,d,e,d,d,d,d,e,d,d,d,d,d,d,d,e,d,b,d,d,Contaduría,4
d,d,e,d,d,d,d,d,d,d,d,d,d,e,e,d,d,a,d,d,Contaduría,5
c,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,e,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,e,Contaduría,4
c,d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,d,e,Contaduría,5
d,d,d,d,d,d,d,d,d,d,d,d,d,c,d,c,d,d,e,d,Contaduría,4
d,d,d,d,d,d,d,c,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,4
d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,d,e,d,d,e,Contaduría,5
d,d,d,d,d,d,d,c,d,d,d,d,d,d,d,d,e,d,d,d,Contaduría,5
d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,4
e,d,d,d,d,d,d,d,d,d,d,d,c,e,d,d,d,d,e,d,Contaduría,5
d,d,d,d,d,d,d,d,e,d,d,d,d,e,d,d,d,a,d,d,Contaduría,5
d,d,b,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,a,d,d,d,a,Contaduría,5
a,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,4
d,d,d,d,e,d,d,d,d,b,d,d,d,d,d,d,d,e,d,d,Contaduría,5
d,d,d,d,d,d,d,d,c,d,d,e,d,d,d,d,d,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,d,a,d,e,d,d,d,d,d,d,e,Contaduría,5
d,d,d,e,d,d,d,d,d,d,d,c,a,d,d,d,d,d,d,d,Contaduría,5
d,e,d,d,d,d,d,d,d,d,d,d,d,d,a,d,d,d,d,d,Contaduría,5
d,d,d,d,e,d,d,b,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,5
d,d,e,d,d,a,d,d,d,b,d,d,d,d,d,d,d,d,d,d,Contaduría,4
d,d,d,e,d,d,d,d,d,d,d,e,d,d,d,e,d,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,a,Contaduría,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,a,d,d,d,e,d,Contaduría,4
d,d,d,e,e,e,d,d,d,d,d,d,d,d,e,d,d,d,e,d,Contaduría,4
d,e,d,e,d,d,d,d,e,d,d,d,d,d,d,e,d,d,d,d,Contaduría,5
d,a,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,a,Contaduría,4
d,d,d,e,d,b,d,d,d,d,d,d,d,e,d,d,e,d,d,d,Contaduría,5
d,d,d,d,d,d,d,b,d,d,d,d,d,d,d,d,d,d,b,d,Contaduría,5
d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,4
d,e,d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,a,d,Contaduría,5
d,a,d,d,d,d,d,d,d,d,b,d,e,d,d,d,d,d,e,d,Contaduría,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,e,Contaduría,5
d,d,d,d,d,d,d,d,d,d,c,d,d,d,d,b,d,d,d,d,Contaduría,5
d,d,d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,Contaduría,5
b,d,b,d,d,d,c,e,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,5
d,c,d,d,a,d,d,d,d,d,d,d,d,d,d,d,d,e,d,b,Contaduría,5
e,d,d,d,d,d,e,d,d,a,d,d,d,d,d,c,d,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,d,d,e,d,d,b,d,d,a,d,d,Contaduría,5
d,d,d,d,d,b,d,d,d,d,d,e,d,e,d,d,d,d,d,d,Contaduría,5
d,c,b,d,d,d,d,d,d,d,d,d,d,a,d,d,d,d,d,d,Contaduría,5
d,d,d,d,d,d,e,c,d,d,d,d,d,d,d,e,d,d,d,d,Contaduría,5
d,d,d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,5
d,d,d,e,d,d,d,d,d,d,d,d,d,e,d,e,d,c,d,d,Contaduría,5
d,d,d,d,d,d,e,d,d,e,d,d,d,d,d,d,d,d,d,d,Contaduría,5
e,e,d,d,d,d,d,d,d,d,b,d,d,d,d,d,d,d,d,d,Contaduría,5
b,d,e,d,d,d,d,d,d,d,a,d,b,d,d,d,d,d,d,d,Contaduría,5
d,d,d,d,d,d,e,a,d,d,d,a,d,d,d,d,d,d,c,d,Contaduría,5
d,d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,d,e,d,d,Contaduría,5
b,e,d,e,d,d,d,d,d,d,d,e,d,d,d,a,d,d,c,d,Contaduría,5
d,d,d,d,d,d,e,d,d,d,d,d,d,d,e,d,d,d,d,d,Contaduría,4
d,b,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,5
d,d,d,d,e,d,d,d,d,d,d,e,c,d,d,d,d,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,Contaduría,5
d,d,d,d,d,d,e,d,d,a,d,e,a,e,e,d,d,e,d,d,Contaduría,5
d,d,d,d,d,d,d,e,d,e,d,d,d,d,d,e,d,d,e,d,Contaduría,5
d,d,d,d,d,d,d,e,d,d,c,d,c,d,d,d,e,d,d,d,Contaduría,5
d,d,d,d,e,a,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,4
d,d,d,d,d,d,d,d,e,e,d,d,e,d,d,d,d,d,d,d,Contaduría,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,e,d,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,e,e,d,d,e,d,d,d,d,d,d,d,Contaduría,4
d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,5
d,d,e,d,d,d,d,d,d,d,d,d,d,e,d,e,d,d,d,d,Contaduría,5
d,d,d,d,e,d,d,c,c,d,e,d,c,d,d,d,d,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,4
d,d,d,b,d,d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,Contaduría,4
d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,5
d,d,d,d,d,e,e,d,e,d,d,d,d,d,d,d,d,d,d,d,Contaduría,4
d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,5
e,d,d,d,d,e,d,e,d,e,d,d,d,d,d,d,d,d,e,d,Contaduría,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,a,d,d,Contaduría,5
d,a,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,4
d,d,d,d,e,d,d,d,d,d,d,e,d,d,d,d,a,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,Contaduría,5
d,b,d,d,d,d,d,e,d,d,d,d,d,d,d,e,e,d,e,d,Contaduría,4
d,d,e,d,d,e,e,e,d,d,d,b,d,d,e,d,d,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,a,d,d,d,d,d,d,d,e,d,d,Contaduría,5
d,d,d,d,d,d,d,d,e,d,d,d,d,d,d,c,d,d,d,d,Contaduría,5
d,d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,5
c,d,d,d,e,d,d,d,d,d,d,d,a,d,d,d,e,d,d,d,Contaduría,5
a,d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,d,e,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,Contaduría,4
b,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,5
d,a,b,d,d,d,d,d,d,d,d,a,d,d,d,d,d,d,d,d,Contaduría,5
a,d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,e,d,d,d,Contaduría,5
d,d,d,d,a,d,d,d,d,d,d,e,d,d,d,d,d,d,a,d,Contaduría,5
d,d,d,d,d,d,d,d,d,b,d,d,d,e,d,d,d,d,d,d,Contaduría,5
d,d,d,d,e,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,Contaduría,5
d,d,d,d,d,e,d,d,d,d,d,e,e,e,d,e,d,d,a,d,Contaduría,4
d,d,d,b,d,e,d,d,d,d,e,d,d,d,d,d,d,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,d,Contaduría,4
d,d,d,d,d,e,e,d,d,d,d,e,d,d,d,b,d,d,d,d,Contaduría,5
e,d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,d,d,Contaduría,5
d,d,d,d,d,e,d,d,d,d,d,b,d,c,d,d,d,d,d,d,Contaduría,5
a,d,d,d,d,d,d,d,d,b,e,d,d,e,d,e,d,c,d,d,Contaduría,5
d,e,d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,d,Contaduría,4
d,d,d,d,d,c,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,4
d,d,d,d,d,d,d,d,d,d,a,d,d,e,d,d,d,d,d,b,Contaduría,5
d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,b,e,Contaduría,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,Contaduría,5
d,d,d,e,d,d,d,d,d,d,d,e,d,c,e,b,d,d,e,d,Contaduría,5
a,d,c,d,c,e,d,d,e,d,d,d,d,d,d,d,d,d,d,d,Contaduría,4
e,d,d,d,d,d,d,d,c,d,d,d,e,e,d,d,d,d,d,a,Contaduría,4
d,d,d,d,d,d,e,d,d,e,d,d,d,d,d,d,d,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,5
d,c,d,d,b,d,d,d,a,d,d,e,d,d,d,d,d,d,a,d,Contaduría,5
d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,b,d,e,e,Contaduría,5
d,d,d,b,d,d,d,d,d,e,d,d,e,c,d,d,e,d,d,d,Contaduría,4
d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,d,d,a,d,Contaduría,5
d,d,e,e,d,d,d,d,d,e,d,d,d,a,d,e,d,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,Contaduría,5
d,d,d,d,e,d,d,d,d,d,e,d,d,d,d,d,e,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,d,a,Contaduría,5
d,d,a,d,d,d,e,d,d,a,d,d,d,d,d,d,e,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,d,d,a,d,d,d,d,d,d,d,e,Contaduría,4
d,d,d,d,d,d,e,d,d,d,d,d,d,e,e,d,d,d,d,d,Contaduría,4
d,d,e,d,d,d,d,d,d,e,e,d,d,d,d,d,d,d,d,d,Contaduría,4
d,d,d,d,e,d,d,d,d,d,d,e,e,d,d,d,d,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,a,d,d,b,d,d,d,d,d,d,d,e,Contaduría,5
e,d,d,e,d,d,d,d,d,d,d,d,d,d,d,c,d,d,d,d,Contaduría,5
d,d,d,e,d,e,d,a,d,d,d,d,d,d,d,d,e,b,d,d,Contaduría,5
d,d,d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,4
d,c,d,d,d,e,d,d,d,c,d,b,d,d,d,d,d,d,d,d,Contaduría,5
d,c,e,d,a,d,d,d,d,d,d,d,d,d,b,d,d,d,d,d,Contaduría,4
d,e,e,e,d,d,e,e,d,d,d,e,e,d,e,e,d,d,a,d,Contaduría,5
d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Contaduría,4
d,d,d,d,d,d,d,d,d,d,d,b,e,d,d,d,d,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,c,d,d,d,a,d,d,d,d,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,c,d,d,a,d,Contaduría,4
d,d,d,a,d,d,d,d,d,b,d,d,d,d,d,d,d,d,d,d,Contaduría,5
d,e,d,d,d,d,d,d,e,d,e,e,e,b,e,c,c,e,d,d,Contaduría,5
d,e,d,d,d,d,d,c,b,d,d,d,e,c,d,d,e,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,c,d,d,c,e,Contaduría,4
e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,Contaduría,5
d,d,e,e,d,e,d,d,d,d,d,e,d,e,d,d,d,d,d,d,Contaduría,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,d,d,a,d,Gestión y Dirección,5
d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,d,d,Gestión y Dirección,5
d,d,d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,c,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,c,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,b,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,Gestión y Dirección,4
d,d,d,d,c,a,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,a,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,b,d,d,d,d,d,d,e,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,e,d,d,b,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,a,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,c,d,d,e,d,d,d,d,b,d,b,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
c,d,d,d,d,d,a,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,d,e,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,a,d,d,d,Gestión y Dirección,4
d,d,b,d,d,d,d,d,d,d,d,c,d,e,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,c,d,d,d,d,d,d,d,d,d,d,a,e,d,d,Gestión y Dirección,5
d,b,d,d,d,d,d,d,d,c,d,d,d,d,d,d,e,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,b,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,b,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,a,d,Gestión y Dirección,5
d,e,d,d,d,d,d,d,d,d,d,d,a,d,d,d,d,e,a,a,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,a,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,a,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,a,a,d,d,d,d,d,d,a,Gestión y Dirección,5
d,d,e,d,d,d,d,d,d,d,d,d,d,d,c,d,d,d,d,d,Gestión y Dirección,4
d,d,d,a,d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,c,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
b,d,d,d,d,d,d,b,d,c,d,d,e,d,d,d,d,d,d,a,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,a,d,d,b,e,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,e,d,d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,b,d,d,d,d,d,d,d,Gestión y Dirección,4
d,c,d,d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,b,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,a,d,d,d,d,d,d,d,d,d,d,d,c,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,c,d,d,d,d,d,d,d,d,Gestión y Dirección,5
a,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,c,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,b,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,b,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,c,d,d,d,d,d,d,d,d,d,d,a,d,d,d,a,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,c,d,a,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,e,d,d,d,d,d,d,d,d,c,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,c,d,Gestión y Dirección,5
d,d,e,d,d,d,d,d,d,d,d,b,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,c,c,d,d,d,d,Gestión y Dirección,5
e,d,d,d,d,d,c,a,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,c,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,a,d,a,d,d,d,d,d,d,d,a,e,d,d,d,Gestión y Dirección,4
b,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,c,d,d,d,d,c,d,d,d,c,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,b,d,d,Gestión y Dirección,5
d,d,b,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,a,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,c,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,c,c,d,d,Gestión y Dirección,5
d,d,d,d,d,b,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,b,Gestión y Dirección,5
d,d,d,d,d,c,d,d,d,d,d,d,d,c,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,b,d,d,d,d,d,d,d,a,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,c,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,c,d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,a,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,e,e,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,b,d,d,d,d,d,d,d,d,d,d,d,d,d,d,b,d,d,Gestión y Dirección,4
d,d,d,d,c,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,b,d,d,d,d,b,c,d,b,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,d,b,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,a,d,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,c,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,a,d,d,a,d,d,d,d,d,d,d,b,d,Gestión y Dirección,5
d,d,d,d,d,d,b,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,c,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
b,d,d,d,d,d,d,c,d,d,d,d,d,d,a,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,c,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,a,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,a,d,d,d,d,d,d,d,d,d,d,e,Gestión y Dirección,5
d,d,a,d,d,d,d,d,d,d,d,d,d,e,d,d,d,d,d,e,Gestión y Dirección,4
d,b,d,d,d,d,d,c,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,b,d,e,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,c,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
b,d,d,d,d,d,d,d,a,d,d,d,d,d,d,d,e,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,b,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,c,d,d,d,d,d,d,d,d,Gestión y Dirección,5
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,4
d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,Gestión y Dirección,5
